brand,model,variant,year,fuel_type,transmission_type,km_driven,selling_price,seats,max_power,engine_type,vehicle_age
maruti,maruti wagon r,lxi duo bsiii,2008,lpg,manual,120000.0,125000.0,5.0,57.5,in-line engine,18
maruti,maruti wagon r,lxi minor duo lpg,2010,lpg,manual,73083.0,135963.0,5.0,67.0,fc petrol engine,16
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,74000.0,200000.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai santro xing,gls lpg,2010,lpg,manual,103337.0,119931.0,5.0,62.1,bifuel engine,16
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,76520.0,145028.0,5.0,67.0,fc petrol engine,17
maruti,maruti wagon r,lx duo bsiii,2007,lpg,manual,70000.0,75000.0,5.0,57.5,in-line engine,19
hyundai,hyundai santro xing,gl plus lpg,2011,lpg,manual,110000.0,180000.0,5.0,62.1,bifuel engine,15
hyundai,hyundai santro xing,gl lpg,2009,lpg,manual,90000.0,140000.0,5.0,63.0,in-line engine,17
hyundai,hyundai grand i10,1.0 kappa lpg magna,2015,lpg,manual,25000.0,340000.0,5.0,66.08,kappa vtvt petrol engine,11
hyundai,hyundai i10,era lpg,2012,lpg,manual,122405.0,225000.0,5.0,68.1,sohc irde2 engine,14
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,150169.0,100000.0,5.0,67.0,fc petrol engine,17
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,42000.0,115000.0,5.0,67.0,fc petrol engine,17
maruti,maruti wagon r,duo lxi,2010,lpg,manual,92000.0,250000.0,5.0,58.2,k series petrol engine,16
maruti,maruti wagon r,lxi duo bsiii,2010,lpg,manual,145000.0,155000.0,5.0,57.5,in-line engine,16
maruti,maruti wagon r,lxi minor duo lpg,2007,lpg,manual,100000.0,100000.0,5.0,67.0,fc petrol engine,19
maruti,maruti wagon r,lxi duo bsiii,2007,lpg,manual,100000.0,140000.0,5.0,57.5,in-line engine,19
hyundai,hyundai santro xing,gl lpg,2012,lpg,manual,47367.0,220013.0,5.0,63.0,in-line engine,14
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,72582.0,145028.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai i10,magna lpg,2011,lpg,manual,64829.0,250000.0,5.0,68.05,irde2 engine,15
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,93103.0,81748.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai santro xing,gls lpg,2013,lpg,manual,55663.0,230000.0,5.0,62.1,bifuel engine,13
maruti,maruti wagon r,duo lpg,2014,lpg,manual,70000.0,280000.0,5.0,61.6,k series engine,12
maruti,maruti wagon r,lxi lpg bsiv,2012,lpg,manual,70000.0,175000.0,5.0,58.2,k series petrol engine,14
hyundai,hyundai santro xing,gl plus lpg,2011,lpg,manual,81621.0,240000.0,5.0,62.1,bifuel engine,15
hyundai,hyundai eon,lpg d lite plus,2015,lpg,manual,70000.0,208321.0,5.0,55.2,petrol engine,11
chevrolet,chevrolet spark,1.0 ls lpg,2008,lpg,manual,60000.0,120000.0,5.0,59.0,in-line engine,18
hyundai,hyundai i10,magna lpg,2013,lpg,manual,133706.0,300000.0,5.0,68.05,irde2 engine,13
maruti,maruti wagon r,lx minor duo lpg,2008,lpg,manual,70000.0,145000.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,lxi duo bsiii,2008,lpg,manual,120000.0,130000.0,5.0,57.5,in-line engine,18
maruti,maruti wagon r,lxi minor duo lpg,2007,lpg,manual,141994.0,80000.0,5.0,67.0,fc petrol engine,19
hyundai,hyundai santro xing,gl lpg,2011,lpg,manual,60000.0,225000.0,5.0,63.0,in-line engine,15
hyundai,hyundai i10,magna lpg,2012,lpg,manual,90000.0,250000.0,5.0,68.05,irde2 engine,14
maruti,maruti wagon r,lxi lpg bsiv,2012,lpg,manual,110000.0,265000.0,5.0,58.2,k series petrol engine,14
hyundai,hyundai accent,executive lpg,2010,lpg,manual,68407.0,170000.0,5.0,93.7,bifuel engine,16
maruti,maruti wagon r,lxi minor duo lpg,2010,lpg,manual,114977.0,100000.0,5.0,67.0,fc petrol engine,16
hyundai,hyundai i10,sportz 1.1l lpg,2014,lpg,manual,35000.0,340000.0,5.0,68.05,irde2 engine,12
hyundai,hyundai santro xing,gls audio lpg,2011,lpg,manual,100000.0,250000.0,5.0,63.0,in-line engine,15
hyundai,hyundai eon,lpg era plus,2013,lpg,manual,50000.0,250000.0,5.0,55.2,bifuel engine,13
hyundai,hyundai santro xing,gl plus lpg,2015,lpg,manual,70000.0,250000.0,5.0,62.1,bifuel engine,11
maruti,maruti wagon r,lxi duo bsiii,2009,lpg,manual,70000.0,140000.0,5.0,57.5,in-line engine,17
maruti,maruti wagon r,lx duo bsiii,2010,lpg,manual,90000.0,127000.0,5.0,57.5,in-line engine,16
maruti,maruti wagon r,lx minor duo lpg,2008,lpg,manual,110000.0,187000.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,80000.0,120000.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai eon,lpg magna plus,2013,lpg,manual,110000.0,160000.0,5.0,55.2,bifuel engine,13
tata,tata indica,lpg gle,2010,lpg,manual,100000.0,75000.0,5.0,62.0,in-line engine,16
maruti,maruti omni,lpg cargo bsiii w immobiliser,2009,lpg,manual,120000.0,60868.0,5.0,32.8,in-line engine,17
hyundai,hyundai eon,lpg magna plus,2014,lpg,manual,260000.0,185000.0,5.0,55.2,bifuel engine,12
maruti,maruti wagon r,lx minor duo lpg,2008,lpg,manual,80000.0,250000.0,5.0,67.0,fc petrol engine,18
chevrolet,chevrolet spark,1.0 ls lpg,2010,lpg,manual,70000.0,85000.0,5.0,59.0,in-line engine,16
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,90000.0,135000.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai i10,sportz 1.1l lpg,2014,lpg,manual,90000.0,310000.0,5.0,68.05,irde2 engine,12
maruti,maruti wagon r,lxi duo bsiii,2008,lpg,manual,70000.0,175000.0,5.0,57.5,in-line engine,18
hyundai,hyundai santro xing,gl plus lpg,2012,lpg,manual,110000.0,290000.0,5.0,62.1,bifuel engine,14
hyundai,hyundai eon,lpg era plus,2015,lpg,manual,40000.0,250000.0,5.0,55.2,bifuel engine,11
maruti,maruti 800,std. lpg,2009,lpg,manual,90000.0,110000.0,5.0,35.5,in-line engine,17
chevrolet,chevrolet spark,1.0 ls lpg,2009,lpg,manual,50000.0,80000.0,5.0,59.0,in-line engine,17
hyundai,hyundai santro xing,gls lpg,2011,lpg,manual,100000.0,140000.0,5.0,62.1,bifuel engine,15
hyundai,hyundai santro xing,gls lpg,2008,lpg,manual,70000.0,125000.0,5.0,62.1,bifuel engine,18
chevrolet,chevrolet spark,1.0 ls lpg,2011,lpg,manual,120000.0,69500.0,5.0,59.0,in-line engine,15
hyundai,hyundai santro xing,gls lpg,2009,lpg,manual,97000.0,95000.0,5.0,62.1,bifuel engine,17
maruti,maruti wagon r,lxi duo bs iv,2012,lpg,manual,86000.0,220000.0,5.0,61.7,k series petrol engine,14
hyundai,hyundai i10,era lpg,2012,lpg,manual,110000.0,220000.0,5.0,68.1,sohc irde2 engine,14
maruti,maruti wagon r,lxi minor duo lpg,2007,lpg,manual,100592.0,68000.0,5.0,67.0,fc petrol engine,19
hyundai,hyundai eon,lpg d lite plus,2014,lpg,manual,50000.0,250000.0,5.0,55.2,petrol engine,12
maruti,maruti omni,lpg cargo bsiii w immobiliser,2014,lpg,manual,100000.0,160000.0,5.0,32.8,in-line engine,12
maruti,maruti wagon r,lx duo bsiii,2005,lpg,manual,80000.0,80000.0,5.0,57.5,in-line engine,21
maruti,maruti 800,ac lpg,2008,lpg,manual,15000.0,60000.0,5.0,35.5,in-line engine,18
maruti,maruti wagon r,lxi minor duo lpg,2007,lpg,manual,80000.0,140000.0,5.0,67.0,fc petrol engine,19
hyundai,hyundai santro xing,gls lpg,2010,lpg,manual,42804.0,200000.0,5.0,62.1,bifuel engine,16
maruti,maruti wagon r,lxi lpg bsiv,2011,lpg,manual,60000.0,310000.0,5.0,58.2,k series petrol engine,15
hyundai,hyundai i10,sportz 1.1l lpg,2014,lpg,manual,20000.0,320000.0,5.0,68.05,irde2 engine,12
hyundai,hyundai santro xing,gl lpg,2008,lpg,manual,120000.0,140000.0,5.0,63.0,in-line engine,18
maruti,maruti wagon r,lx duo bsiii,2009,lpg,manual,120000.0,132000.0,5.0,57.5,in-line engine,17
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,120000.0,140000.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai santro xing,gls lpg,2009,lpg,manual,50000.0,180000.0,5.0,62.1,bifuel engine,17
hyundai,hyundai santro xing,gl lpg,2008,lpg,manual,120000.0,100000.0,5.0,63.0,in-line engine,18
maruti,maruti wagon r,lxi duo bsiii,2009,lpg,manual,55700.0,180000.0,5.0,57.5,in-line engine,17
maruti,maruti omni,lpg cargo bsiii w immobiliser,2005,lpg,manual,120000.0,50000.0,5.0,32.8,in-line engine,21
maruti,maruti wagon r,lxi duo bsiii,2009,lpg,manual,100000.0,159999.0,5.0,57.5,in-line engine,17
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,110000.0,195000.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai i10,magna lpg,2013,lpg,manual,100000.0,310000.0,5.0,68.05,irde2 engine,13
hyundai,hyundai eon,lpg d lite plus,2013,lpg,manual,90760.0,161238.0,5.0,55.2,petrol engine,13
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,82339.0,115000.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai santro xing,gl lpg,2009,lpg,manual,87177.0,130000.0,5.0,63.0,in-line engine,17
hyundai,hyundai i10,magna lpg,2014,lpg,manual,56000.0,315000.0,5.0,68.05,irde2 engine,12
hyundai,hyundai i10,magna lpg,2011,lpg,manual,48014.0,350000.0,5.0,68.05,irde2 engine,15
maruti,maruti wagon r,lxi lpg bsiv,2012,lpg,manual,75937.0,340000.0,5.0,58.2,k series petrol engine,14
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,213478.0,80000.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai santro xing,gl plus lpg,2011,lpg,manual,25541.0,225000.0,5.0,62.1,bifuel engine,15
maruti,maruti wagon r,lxi minor duo lpg,2010,lpg,manual,81835.0,190000.0,5.0,67.0,fc petrol engine,16
hyundai,hyundai i10,magna lpg,2012,lpg,manual,61304.0,350000.0,5.0,68.05,irde2 engine,14
maruti,maruti wagon r,lxi minor duo lpg,2010,lpg,manual,56237.0,100000.0,5.0,67.0,fc petrol engine,16
maruti,maruti wagon r,duo lpg,2007,lpg,manual,55000.0,195000.0,5.0,61.6,k series engine,19
hyundai,hyundai i10,magna lpg,2011,lpg,manual,58890.0,225000.0,5.0,68.05,irde2 engine,15
hyundai,hyundai i10,magna lpg,2012,lpg,manual,25719.0,250000.0,5.0,68.05,irde2 engine,14
hyundai,hyundai i10,magna lpg,2012,lpg,manual,38099.0,300000.0,5.0,68.05,irde2 engine,14
hyundai,hyundai eon,lpg era plus,2013,lpg,manual,70480.0,210000.0,5.0,55.2,bifuel engine,13
hyundai,hyundai eon,lpg magna plus,2013,lpg,manual,48115.0,230000.0,5.0,55.2,bifuel engine,13
hyundai,hyundai eon,lpg era plus,2015,lpg,manual,58890.0,200000.0,5.0,55.2,bifuel engine,11
hyundai,hyundai i10,sportz 1.1l lpg,2014,lpg,manual,5000.0,342546.0,5.0,68.05,irde2 engine,12
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,114911.0,141668.0,5.0,67.0,fc petrol engine,17
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,126372.0,200000.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai santro xing,gl lpg,2008,lpg,manual,110160.0,100000.0,5.0,63.0,in-line engine,18
hyundai,hyundai i10,magna lpg,2012,lpg,manual,93943.0,220000.0,5.0,68.05,irde2 engine,14
chevrolet,chevrolet spark,1.0 ls lpg,2010,lpg,manual,34800.0,100000.0,5.0,60.2,smartech engine,16
hyundai,hyundai santro xing,gls lpg,2009,lpg,manual,93243.0,110000.0,5.0,62.1,bifuel engine,17
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,124478.0,70643.0,5.0,67.0,fc petrol engine,17
chevrolet,chevrolet beat,lt lpg,2011,lpg,manual,173695.0,150000.0,5.0,79.4,smartech engine,15
hyundai,hyundai eon,lpg era plus,2012,lpg,manual,62732.0,170000.0,5.0,55.2,bifuel engine,14
hyundai,hyundai eon,lpg era plus,2016,lpg,manual,32542.0,200000.0,5.0,55.2,bifuel engine,10
hyundai,hyundai santro xing,gl plus lpg,2011,lpg,manual,39913.0,200000.0,5.0,62.1,bifuel engine,15
maruti,maruti wagon r,duo lxi,2012,lpg,manual,189993.0,220000.0,5.0,58.2,k series petrol engine,14
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,78285.0,150000.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai eon,lpg era plus,2012,lpg,manual,55866.0,175000.0,5.0,55.2,bifuel engine,14
hyundai,hyundai i10,magna lpg,2012,lpg,manual,108259.0,250000.0,5.0,68.05,irde2 engine,14
maruti,maruti wagon r,lxi lpg bsiv,2011,lpg,manual,63263.0,158002.0,5.0,58.2,k series petrol engine,15
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,43895.0,120000.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai eon,lpg d lite plus,2013,lpg,manual,51384.0,180000.0,5.0,55.2,petrol engine,13
hyundai,hyundai eon,lpg d lite plus,2013,lpg,manual,58382.0,160000.0,5.0,55.2,petrol engine,13
hyundai,hyundai santro xing,gls lpg,2009,lpg,manual,126528.0,215000.0,5.0,62.1,bifuel engine,17
chevrolet,chevrolet beat,lt lpg,2011,lpg,manual,106251.0,161645.0,5.0,79.4,smartech engine,15
hyundai,hyundai santro xing,gls lpg,2011,lpg,manual,43340.0,300000.0,5.0,62.1,bifuel engine,15
chevrolet,chevrolet spark,1.0 ps lpg,2009,lpg,manual,80845.0,100000.0,5.0,60.0,in-line engine,17
hyundai,hyundai i10,sportz 1.1l lpg,2015,lpg,manual,69222.0,350000.0,5.0,68.05,irde2 engine,11
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,136444.0,95000.0,5.0,67.0,fc petrol engine,17
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,106219.0,100000.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,lxi minor duo lpg,2010,lpg,manual,108104.0,120000.0,5.0,67.0,fc petrol engine,16
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,139038.0,150000.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai santro xing,gl lpg,2010,lpg,manual,102234.0,140000.0,5.0,63.0,in-line engine,16
chevrolet,chevrolet spark,1.0 ls lpg,2011,lpg,manual,46051.0,160000.0,5.0,59.0,in-line engine,15
hyundai,hyundai santro xing,gls lpg,2009,lpg,manual,79999.0,220000.0,5.0,62.1,bifuel engine,17
maruti,maruti wagon r,lxi minor duo lpg,2007,lpg,manual,128763.0,100734.0,5.0,67.0,fc petrol engine,19
chevrolet,chevrolet spark,1.0 ps lpg,2009,lpg,manual,68091.0,175000.0,5.0,60.0,in-line engine,17
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,133166.0,150000.0,5.0,67.0,fc petrol engine,17
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,61145.0,150000.0,5.0,67.0,fc petrol engine,17
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,79790.0,79131.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,duo lxi,2011,lpg,manual,90982.0,250000.0,5.0,58.2,k series petrol engine,15
hyundai,hyundai santro xing,gls lpg,2011,lpg,manual,166572.0,170000.0,5.0,62.1,bifuel engine,15
hyundai,hyundai eon,lpg era plus,2012,lpg,manual,61332.0,250000.0,5.0,55.2,bifuel engine,14
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,107776.0,125000.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,70783.0,124583.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,97693.0,137258.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai santro xing,gl plus lpg,2011,lpg,manual,91428.0,160000.0,5.0,62.1,bifuel engine,15
chevrolet,chevrolet spark,1.0 ls lpg,2009,lpg,manual,56119.0,100000.0,5.0,59.0,in-line engine,17
hyundai,hyundai santro xing,gls lpg,2008,lpg,manual,87821.0,200000.0,5.0,62.1,bifuel engine,18
maruti,maruti wagon r,lxi minor duo lpg,2007,lpg,manual,116141.0,90000.0,5.0,67.0,fc petrol engine,19
hyundai,hyundai eon,lpg era plus,2016,lpg,manual,99546.0,280000.0,5.0,55.2,bifuel engine,10
hyundai,hyundai santro xing,gls lpg,2009,lpg,manual,42312.0,125000.0,5.0,62.1,bifuel engine,17
maruti,maruti wagon r,lxi minor duo lpg,2010,lpg,manual,65853.0,162745.0,5.0,67.0,fc petrol engine,16
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,143165.0,129069.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,duo lxi,2012,lpg,manual,142027.0,232914.0,5.0,58.2,k series petrol engine,14
maruti,maruti wagon r,lxi minor duo lpg,2007,lpg,manual,115549.0,63803.0,5.0,67.0,fc petrol engine,19
hyundai,hyundai santro xing,gl plus lpg,2012,lpg,manual,136154.0,164299.0,5.0,62.1,bifuel engine,14
hyundai,hyundai santro xing,gls lpg,2014,lpg,manual,76000.0,280001.0,5.0,62.1,bifuel engine,12
hyundai,hyundai i10,magna lpg,2013,lpg,manual,37418.0,280505.0,5.0,68.05,irde2 engine,13
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,105192.0,109593.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai i10,magna lpg,2011,lpg,manual,85122.0,175846.0,5.0,68.05,irde2 engine,15
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,74228.0,120546.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai accent,executive lpg,2010,lpg,manual,73592.0,127510.0,5.0,93.7,bifuel engine,16
hyundai,hyundai santro xing,gls lpg,2014,lpg,manual,25587.0,300000.0,5.0,62.1,bifuel engine,12
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,84184.0,116335.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,72792.0,98429.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai eon,lpg era plus,2014,lpg,manual,70014.0,242081.0,5.0,55.2,bifuel engine,12
maruti,maruti wagon r,duo lxi,2012,lpg,manual,139025.0,214643.0,5.0,58.2,k series petrol engine,14
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,84967.0,136169.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai accent,executive lpg,2009,lpg,manual,48096.0,250000.0,5.0,93.7,bifuel engine,17
chevrolet,chevrolet spark,1.0 ls lpg,2010,lpg,manual,47282.0,98835.0,5.0,59.0,in-line engine,16
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,86657.0,75000.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai i10,sportz 1.1l lpg,2014,lpg,manual,104278.0,300000.0,5.0,68.05,irde2 engine,12
hyundai,hyundai santro xing,gls lpg,2009,lpg,manual,83264.0,130000.0,5.0,62.1,bifuel engine,17
hyundai,hyundai i10,magna lpg,2013,lpg,manual,36000.0,360000.0,5.0,68.05,irde2 engine,13
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,31149.0,145028.0,5.0,67.0,fc petrol engine,17
chevrolet,chevrolet beat,lt lpg,2012,lpg,manual,34814.0,110000.0,5.0,79.4,smartech engine,14
hyundai,hyundai i10,magna lpg,2013,lpg,manual,73377.0,350000.0,5.0,68.05,irde2 engine,13
hyundai,hyundai i10,era lpg,2011,lpg,manual,139917.0,200000.0,5.0,68.1,sohc irde2 engine,15
maruti,maruti wagon r,lxi duo bs iv,2013,lpg,manual,89348.0,300000.0,5.0,61.7,k series petrol engine,13
hyundai,hyundai eon,lpg magna plus,2012,lpg,manual,29022.0,180000.0,5.0,55.2,bifuel engine,14
hyundai,hyundai eon,lpg era plus,2015,lpg,manual,93844.0,200000.0,5.0,55.2,bifuel engine,11
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,54542.0,170000.0,5.0,67.0,fc petrol engine,17
hyundai,hyundai eon,lpg magna plus,2014,lpg,manual,76901.0,240000.0,5.0,55.2,bifuel engine,12
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,79880.0,100000.0,5.0,67.0,fc petrol engine,18
chevrolet,chevrolet spark,1.0 ls lpg,2010,lpg,manual,192340.0,70000.0,5.0,59.0,in-line engine,16
hyundai,hyundai santro xing,gls lpg,2008,lpg,manual,76154.0,150000.0,5.0,62.1,bifuel engine,18
hyundai,hyundai eon,lpg magna plus,2012,lpg,manual,85766.0,160000.0,5.0,55.2,bifuel engine,14
hyundai,hyundai eon,lpg era plus,2013,lpg,manual,80746.0,181707.0,5.0,55.2,bifuel engine,13
hyundai,hyundai i10,magna lpg,2012,lpg,manual,48539.0,220000.0,5.0,68.05,irde2 engine,14
hyundai,hyundai i10,era lpg,2012,lpg,manual,75644.0,280061.0,5.0,68.1,sohc irde2 engine,14
maruti,maruti wagon r,lxi minor duo lpg,2008,lpg,manual,83839.0,79131.0,5.0,67.0,fc petrol engine,18
hyundai,hyundai i10,magna lpg,2012,lpg,manual,48026.0,230856.0,5.0,68.05,irde2 engine,14
maruti,maruti wagon r,duo lxi,2011,lpg,manual,54149.0,230000.0,5.0,58.2,k series petrol engine,15
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,81200.0,225000.0,5.0,67.0,fc petrol engine,17
maruti,maruti wagon r,lx minor duo lpg,2008,lpg,manual,74770.0,120000.0,5.0,67.0,fc petrol engine,18
maruti,maruti wagon r,lxi minor duo lpg,2010,lpg,manual,50420.0,160000.0,5.0,67.0,fc petrol engine,16
maruti,maruti wagon r,lxi minor duo lpg,2009,lpg,manual,96092.0,140000.0,5.0,67.0,fc petrol engine,17
mahindra,mahindra e2o,t2,2014,electric,automatic,52889.0,236204.0,5.0,25.5,3 phase induction motor,12
toyota,toyota camry,new,2015,electric,automatic,96500.0,1699000.0,5.0,157.7,2ar-fxe petrol engine,11
tata,tata tigor ev,xm,2019,electric,automatic,18500.0,695000.0,5.0,40.23,72 v 3-phase ac induction motor,7
tata,tata nexon ev prime,xz plus lux,2021,electric,automatic,16000.0,1465000.0,5.0,127.0,,5
tata,tata nexon ev prime,xz plus lux,2021,electric,automatic,19012.0,1400000.0,5.0,127.0,,5
mg,mg zs ev,exclusive,2021,electric,automatic,22000.0,2280000.0,5.0,174.33,,5
toyota,toyota camry,new,2016,electric,automatic,115000.0,1650000.0,5.0,157.7,2ar-fxe petrol engine,10
tata,tata nexon ev prime,xz plus,2022,electric,automatic,11801.0,1600000.0,5.0,127.0,,4
hyundai,hyundai kona,premium dual tone,2022,electric,automatic,6619.0,1975633.0,5.0,134.1,,4
mg,mg zs ev,exclusive,2021,electric,automatic,30100.0,2250000.0,5.0,140.8,electric,5
mahindra,mahindra e2o plus,p6,2017,electric,automatic,48000.0,495000.0,4.0,25.4,210ah lithium ion,9
tata,tata nexon ev prime,xz plus,2021,electric,automatic,9435.0,1500000.0,5.0,127.0,,5
mg,mg zs ev,exclusive,2021,electric,automatic,24000.0,2280000.0,5.0,140.8,electric,5
tata,tata nexon ev prime,xz plus,2022,electric,automatic,17161.0,1400000.0,5.0,127.0,,4
tata,tata nexon ev prime,xz plus,2021,electric,automatic,16000.0,1411000.0,5.0,127.0,,5
mahindra,mahindra e verito,d6,2019,electric,automatic,39740.0,537875.0,5.0,41.57,electric engine,7
mercedes-benz,mercedes-benz eqc,400 4matic,2021,electric,automatic,12000.0,8900000.0,5.0,402.3,,5
tata,tata nexon ev prime,xz plus dark edition,2022,electric,automatic,20000.0,1550000.0,5.0,127.0,,4
tata,tata nexon ev prime,xz plus lux,2020,electric,automatic,18000.0,1350000.0,5.0,127.0,,6
mahindra,mahindra e2o plus,p4,2018,electric,automatic,51006.0,400000.0,4.0,25.4,210ah lithium ion,8
mg,mg zs ev,exclusive,2020,electric,automatic,46995.0,1813216.0,5.0,140.8,electric,6
tata,tata tigor ev,xm,2022,electric,automatic,22609.0,950000.0,5.0,73.75,,4
tata,tata nexon ev prime,xz plus,2022,electric,automatic,4000.0,1500000.0,5.0,127.0,,4
mahindra,mahindra e2o plus,p4,2018,electric,automatic,70000.0,317233.0,4.0,25.4,210ah lithium ion,8
tata,tata nexon ev prime,xz plus,2021,electric,automatic,37363.0,1200000.0,5.0,127.0,,5
tata,tata tigor ev,xz plus,2022,electric,automatic,22315.0,1150000.0,5.0,73.75,,4
mahindra,mahindra e verito,d6,2019,electric,automatic,41133.0,500000.0,5.0,41.57,electric engine,7
tata,tata nexon ev max,xz plus lux,2022,electric,automatic,1369.0,1800000.0,5.0,141.04,,4
tata,tata nexon ev prime,xz plus,2020,electric,automatic,50093.0,1050000.0,5.0,127.0,,6
mahindra,mahindra e2o,t2,2015,electric,automatic,83363.0,300000.0,5.0,25.5,3 phase induction motor,11
mahindra,mahindra e2o,t2,2015,electric,automatic,25799.0,300000.0,5.0,25.5,3 phase induction motor,11
tata,tata nexon ev prime,xz plus lux,2020,electric,automatic,20290.0,1584999.0,5.0,127.0,,6
